"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG000000049614",126698.901279969,-0.716888862790117,0.0405323196862979,-17.686845172902,5.29586533953006e-70,2.58475738892068e-69
"ENSG000000049751",185901.304632662,0.619931624971076,0.03504807256443,17.68803758984,5.18499353609586e-70,2.53205997282115e-69
"ENSG00000005001",71308.5861930474,-0.331509744637318,0.105552416143053,-3.14071204384398,0.00168537652866941,0.00229100266849444
"ENSG000000050072",767558.922566788,-0.0957801053873796,0.029397037640023,-3.25815500732559,0.0011213913472543,0.00153784604733706
"ENSG000000050202",205217.828680586,0.521114682933613,0.062267180590474,8.36901041595155,5.81041148666116e-17,1.18162181405889e-16
"ENSG00000005022",1314669.84286999,-0.828239992397706,0.0461143742618705,-17.9605601432292,3.96783433606332e-72,1.99957163375323e-71
"ENSG000000050595",122107.021559449,-0.389406878927832,0.0492321957940448,-7.90959803127318,2.58221295890585e-15,5.06026390727059e-15
"ENSG00000005073",6741.83543590028,-0.447037344803104,0.121815631029519,-3.6697863896857,0.000242753235930936,0.000344525392024475
"ENSG000000050755",208399.817498942,-0.390900412165487,0.0489638847225359,-7.98344360094396,1.42306349061351e-15,2.80805708377654e-15
"ENSG000000051002",161397.500052168,0.054546158694305,0.0380813242332154,1.43235981921891,0.152040871594322,0.177882588923521
"ENSG000000051022",76759.3104185408,2.48796274030096,0.131766599568604,18.8815887216214,1.6164975920116e-79,9.00595520145185e-79
"ENSG000000051085",49461.5760835509,1.66146564081974,0.0827709233845568,20.0730591478423,1.26945154266241e-89,8.09955863660212e-89
"ENSG000000051561",391866.072472127,-0.849433112151691,0.0434422235116688,-19.5531684036276,3.87679283016052e-85,2.32456652754187e-84
"ENSG00000005175",192122.992234184,-0.839360293662439,0.0304794899511269,-27.5385282039933,6.07238235786084e-167,1.02849503260405e-165
"ENSG000000051871",61697.6068437543,-0.0721918091570088,0.0664097191791417,-1.08706692407884,0.277007234185748,0.313797725596098
"ENSG000000051899",49022.1272981539,-0.882065445558195,0.0547839942578275,-16.100787419898,2.51878616500023e-58,1.03409243854705e-57
"ENSG000000051944",205712.825071556,-0.290196418334258,0.0393636353353777,-7.3721955775118,1.6784053915401e-13,3.14573367529007e-13
"ENSG000000052066",319341.875544977,1.19965976439368,0.0475661871064457,25.2208519827127,2.36599160594136e-140,2.9113482237582e-139
"ENSG000000052389",130802.201890066,0.234688484824106,0.0422394230289866,5.55614797728303,2.75793089399235e-08,4.501989929505e-08
"ENSG00000005243",117027.907356109,0.835354126654323,0.0784472593812782,10.6486081635337,1.76991501254273e-26,4.34310042202525e-26
"ENSG000000052492",518134.872106739,1.15820768834233,0.105358604696452,10.9930051909783,4.12943299910894e-28,1.04583811859626e-27
"ENSG000000053027",179870.144521354,0.427554312747648,0.0384261177020436,11.1266591140668,9.30582413213637e-29,2.3793868264817e-28
"ENSG000000053394",804306.94093098,0.0224295852297607,0.0361838472506412,0.619878396965188,0.535337849493127,0.578364549613299
"ENSG000000053795",148656.17557987,1.06253837787091,0.0857390768788917,12.3926967323402,2.86252715263822e-35,8.21067734602166e-35
"ENSG00000005381",2131.97678888142,1.77689825122568,0.115865524721814,15.3358667773862,4.40355303853042e-53,1.66990639122258e-52
"ENSG00000005421",2578.71946238927,-0.027934785621637,0.172929317412428,-0.161538749123805,0.87166909470364,0.894391647017384
"ENSG000000054363",139709.673755759,-0.128453158731949,0.0331322755633834,-3.87697966854746,0.000105761192222517,0.000152472433978231
"ENSG000000054486",76611.938455084,-0.410884410548336,0.0614052380403077,-6.69135767014896,2.21109493747979e-11,3.93967888799049e-11
"ENSG000000054691",169704.359080858,-0.983198751878831,0.0745160920458469,-13.194448673904,9.44432918452827e-40,2.91455226513698e-39
"ENSG000000054715",11465.0759715144,-0.12079984728984,0.0646260508944204,-1.86921288888889,0.0615932017908712,0.0750322395391468
"ENSG000000054830",600754.04699841,0.326032044371594,0.0456003455377697,7.14977135648127,8.69225591137473e-13,1.60286423267146e-12
"ENSG000000054866",541836.139186542,-0.667085812154592,0.0487112916385863,-13.6946853535324,1.09232501418402e-42,3.53772795255518e-42
"ENSG00000005513",37039.2635377724,0.00379933386544083,0.169512504223485,0.0224132956022631,0.982118274659576,0.986147979981632
"ENSG000000057004",423100.824212662,-0.606369945350359,0.0401081514934362,-15.1183717716234,1.22535050812577e-51,4.55117773833662e-51
"ENSG000000058016",124343.856918192,-0.175977007808474,0.0347554885155121,-5.06328684546993,4.12089088553843e-07,6.48821645347987e-07
"ENSG000000058107",612503.858833691,0.724942693900507,0.0644745874947303,11.2438516021488,2.48307129540877e-29,6.40709714921943e-29
"ENSG000000058120",516325.775191324,0.174772723398286,0.0425702452457964,4.1055136607545,4.03417441113517e-05,5.91063434173984e-05
"ENSG000000058447",150837.590502259,-1.61896543477897,0.0818163267983392,-19.7878039522526,3.79208319766533e-87,2.34077554292472e-86
"ENSG000000058821",276701.797212942,0.283885964747323,0.0597731326236831,4.74939077619704,2.0403035513513e-06,3.13971253479865e-06
"ENSG000000058847",564792.695896271,-0.270396285307024,0.0704833043563138,-3.83631680972406,0.000124893277477835,0.000179491244278656
"ENSG000000058895",357572.824843151,-0.648945768601875,0.0498693931244637,-13.0129068742072,1.03335122857942e-38,3.13138547857334e-38
"ENSG000000058935",1353353.57054662,-1.12343571296322,0.0395774780329403,-28.3857327146561,3.03355539989565e-177,5.72288531313167e-176
"ENSG000000059617",6996.23761589545,1.16879266042358,0.0930734576808859,12.557744060943,3.60464306698185e-36,1.05015107597819e-35
"ENSG000000059812",1656.59829160778,0.806768079199164,0.167829147748034,4.80707964036368,1.53150992903859e-06,2.36705155777804e-06
"ENSG000000060071",605777.218024687,-1.13571591538157,0.0393023772357006,-28.8968758446992,1.30687185942489e-183,2.65274725884036e-182
"ENSG000000060157",124647.593106335,1.27957197024693,0.0726402131536057,17.6152012046157,1.88318391360721e-69,9.13000755004719e-69
"ENSG000000060160",78203.2786120696,1.23967637261413,0.101267034181381,12.2416577382302,1.8619044491615e-34,5.26387043848994e-34
"ENSG000000060251",72528.8345332528,1.0824477036484,0.0554322751248603,19.5273908785127,6.4238694178383e-85,3.8403886005958e-84
"ENSG000000060421",255149.050083843,-0.189500062677988,0.0699658267362694,-2.70846599715448,0.00675950382303796,0.00884722621244871
"ENSG000000060472",56032.1593746436,0.602302921552361,0.0998131219594138,6.03430600835499,1.59647285413586e-09,2.70416208587538e-09
"ENSG00000006059",937.472011825765,-1.70232635668242,0.208867168808596,-8.15028214531128,3.63076164919516e-16,7.24575061231424e-16
